"","birth_year","wealth2","country","democracy","mean"
"414",1972,"Middle quintile","Togo","dictatorship",0.10989010989011
"415",1972,"Middle quintile","Turkey","democracy",0.150976909413854
"416",1972,"Middle quintile","Uganda","dictatorship",0.0931899641577061
"417",1972,"Middle quintile","Uzbekistan","dictatorship",0.0375
"418",1972,"Middle quintile","Zambia","dictatorship",0.1
"419",1972,"Middle quintile","Zimbabwe","dictatorship",0.0498338870431894
"420",1973,"Highest quintile","Armenia","dictatorship",0.0983606557377049
"421",1973,"Highest quintile","Bangladesh","dictatorship",0.133122028526149
"422",1973,"Highest quintile","Benin","dictatorship",0.0967741935483871
"423",1973,"Highest quintile","Bolivia","dictatorship",0.099290780141844
"424",1973,"Highest quintile","Brazil","dictatorship",0.0470588235294118
"425",1973,"Highest quintile","Burkina Faso","dictatorship",0.141078838174274
"426",1973,"Highest quintile","Cambodia","dictatorship",0.142857142857143
"427",1973,"Highest quintile","Cameroon","dictatorship",0.0932203389830508
"428",1973,"Highest quintile","Central African Republic","dictatorship",0.0444444444444444
"429",1973,"Highest quintile","Chad","dictatorship",0.0776699029126214
"430",1973,"Highest quintile","Colombia","democracy",0.0313725490196078
"431",1973,"Highest quintile","Cote d Ivoire","dictatorship",0.0818181818181818
"432",1973,"Highest quintile","Dominican Republic","democracy",0.0462962962962963
"433",1973,"Highest quintile","Egypt","dictatorship",0.111821086261981
"434",1973,"Highest quintile","Ethiopia","dictatorship",0.0926315789473684
"435",1973,"Highest quintile","Gabon","dictatorship",0
"436",1973,"Highest quintile","Ghana","dictatorship",0.116666666666667
"437",1973,"Highest quintile","Guatemala","democracy",0.0756302521008403
"438",1973,"Highest quintile","Guinea","dictatorship",0.153846153846154
"439",1973,"Highest quintile","Haiti","dictatorship",0.189189189189189
"440",1973,"Highest quintile","India","democracy",0.0673734610123119
"441",1973,"Highest quintile","Indonesia","dictatorship",0.0597402597402597
"442",1973,"Highest quintile","Jordan","dictatorship",0.0458452722063037
"443",1973,"Highest quintile","Kazakhstan","dictatorship",0.0694444444444444
"444",1973,"Highest quintile","Kenya","dictatorship",0.0363636363636364
"445",1973,"Highest quintile","Kyrgyzstan","dictatorship",0.0384615384615385
"446",1973,"Highest quintile","Madagascar","dictatorship",0.0693069306930693
"447",1973,"Highest quintile","Malawi","dictatorship",0.123287671232877
"448",1973,"Highest quintile","Mali","dictatorship",0.158227848101266
"449",1973,"Highest quintile","Morocco","dictatorship",0.13125
"450",1973,"Highest quintile","Namibia","dictatorship",0.0776699029126214
"451",1973,"Highest quintile","Nicaragua","dictatorship",0.111111111111111
"452",1973,"Highest quintile","Niger","dictatorship",0.164948453608247
"453",1973,"Highest quintile","Nigeria","dictatorship",0.0802139037433155
"454",1973,"Highest quintile","Pakistan","democracy",0.0708333333333333
"455",1973,"Highest quintile","Paraguay","dictatorship",0.0196078431372549
"456",1973,"Highest quintile","Peru","dictatorship",0.0698795180722892
"457",1973,"Highest quintile","Philippines","dictatorship",0.0425531914893617
"458",1973,"Highest quintile","Rwanda","dictatorship",0.0818181818181818
"459",1973,"Highest quintile","Senegal","dictatorship",0.0892857142857143
"460",1973,"Highest quintile","South Africa","dictatorship",0.0645161290322581
"461",1973,"Highest quintile","Togo","dictatorship",0.0232558139534884
"462",1973,"Highest quintile","Turkey","democracy",0.102564102564103
"463",1973,"Highest quintile","Uganda","dictatorship",0.1171875
"464",1973,"Highest quintile","Uzbekistan","dictatorship",0.0178571428571429
"465",1973,"Highest quintile","Zambia","dictatorship",0.0563380281690141
"466",1973,"Highest quintile","Zimbabwe","dictatorship",0.0625
"467",1973,"Lowest quintile","Armenia","dictatorship",0.147058823529412
"468",1973,"Lowest quintile","Bangladesh","dictatorship",0.201492537313433
"469",1973,"Lowest quintile","Benin","dictatorship",0.173913043478261
"470",1973,"Lowest quintile","Bolivia","dictatorship",0.236559139784946
"471",1973,"Lowest quintile","Brazil","dictatorship",0.148387096774194
"472",1973,"Lowest quintile","Burkina Faso","dictatorship",0.184397163120567
"473",1973,"Lowest quintile","Cambodia","dictatorship",0.118421052631579
"474",1973,"Lowest quintile","Cameroon","dictatorship",0.1640625
"475",1973,"Lowest quintile","Central African Republic","dictatorship",0.125
"476",1973,"Lowest quintile","Chad","dictatorship",0.296296296296296
"477",1973,"Lowest quintile","Colombia","democracy",0.0863787375415282
"478",1973,"Lowest quintile","Cote d Ivoire","dictatorship",0.111111111111111
"479",1973,"Lowest quintile","Dominican Republic","democracy",0.0976430976430976
"480",1973,"Lowest quintile","Egypt","dictatorship",0.25440313111546
"481",1973,"Lowest quintile","Ethiopia","dictatorship",0.173553719008264
"482",1973,"Lowest quintile","Gabon","dictatorship",0.0943396226415094
"483",1973,"Lowest quintile","Ghana","dictatorship",0.172932330827068
"484",1973,"Lowest quintile","Guatemala","democracy",0.165441176470588
"485",1973,"Lowest quintile","Guinea","dictatorship",0.227272727272727
"486",1973,"Lowest quintile","Haiti","dictatorship",0.118518518518519
"487",1973,"Lowest quintile","India","democracy",0.159459459459459
"488",1973,"Lowest quintile","Indonesia","dictatorship",0.13458262350937
"489",1973,"Lowest quintile","Jordan","dictatorship",0.0882352941176471
"490",1973,"Lowest quintile","Kazakhstan","dictatorship",0.05
"491",1973,"Lowest quintile","Kenya","dictatorship",0.0736842105263158
"492",1973,"Lowest quintile","Kyrgyzstan","dictatorship",0.137931034482759
"493",1973,"Lowest quintile","Madagascar","dictatorship",0.0833333333333333
"494",1973,"Lowest quintile","Malawi","dictatorship",0.174418604651163
"495",1973,"Lowest quintile","Mali","dictatorship",0.295698924731183
"496",1973,"Lowest quintile","Morocco","dictatorship",0.2
"497",1973,"Lowest quintile","Namibia","dictatorship",0.11340206185567
"498",1973,"Lowest quintile","Nicaragua","dictatorship",0.136792452830189
"499",1973,"Lowest quintile","Niger","dictatorship",0.235294117647059
"500",1973,"Lowest quintile","Nigeria","dictatorship",0.192893401015228
"501",1973,"Lowest quintile","Pakistan","democracy",0.181818181818182
"502",1973,"Lowest quintile","Paraguay","dictatorship",0.0852713178294574
"503",1973,"Lowest quintile","Peru","dictatorship",0.139459459459459
"504",1973,"Lowest quintile","Philippines","dictatorship",0.0868347338935574
"505",1973,"Lowest quintile","Rwanda","dictatorship",0.114285714285714
"506",1973,"Lowest quintile","Senegal","dictatorship",0.228260869565217
"507",1973,"Lowest quintile","South Africa","dictatorship",0.104477611940299
"508",1973,"Lowest quintile","Togo","dictatorship",0.234375
"509",1973,"Lowest quintile","Turkey","democracy",0.191489361702128
"510",1973,"Lowest quintile","Uganda","dictatorship",0.156626506024096
"511",1973,"Lowest quintile","Uzbekistan","dictatorship",0.0555555555555556
"512",1973,"Lowest quintile","Zambia","dictatorship",0.102409638554217
"513",1973,"Lowest quintile","Zimbabwe","dictatorship",0.0588235294117647
"514",1973,"Middle quintile","Armenia","dictatorship",0.0717488789237668
"515",1973,"Middle quintile","Bangladesh","dictatorship",0.189932537623249
"516",1973,"Middle quintile","Benin","dictatorship",0.166101694915254
"517",1973,"Middle quintile","Bolivia","dictatorship",0.161290322580645
"518",1973,"Middle quintile","Brazil","dictatorship",0.0988023952095808
"519",1973,"Middle quintile","Burkina Faso","dictatorship",0.206349206349206
"520",1973,"Middle quintile","Cambodia","dictatorship",0.103174603174603
"521",1973,"Middle quintile","Cameroon","dictatorship",0.123809523809524
"522",1973,"Middle quintile","Central African Republic","dictatorship",0.133333333333333
"523",1973,"Middle quintile","Chad","dictatorship",0.179723502304147
"524",1973,"Middle quintile","Colombia","democracy",0.07193515704154
"525",1973,"Middle quintile","Cote d Ivoire","dictatorship",0.142384105960265
"526",1973,"Middle quintile","Dominican Republic","democracy",0.0986394557823129
"527",1973,"Middle quintile","Egypt","dictatorship",0.166218034993271
"528",1973,"Middle quintile","Ethiopia","dictatorship",0.179433368310598
"529",1973,"Middle quintile","Gabon","dictatorship",0.0714285714285714
"530",1973,"Middle quintile","Ghana","dictatorship",0.0767045454545455
"531",1973,"Middle quintile","Guatemala","democracy",0.1212976022567
"532",1973,"Middle quintile","Guinea","dictatorship",0.189393939393939
"533",1973,"Middle quintile","Haiti","dictatorship",0.152777777777778
"534",1973,"Middle quintile","India","democracy",0.122620989668298
"535",1973,"Middle quintile","Indonesia","dictatorship",0.10840534171249
"536",1973,"Middle quintile","Jordan","dictatorship",0.0781404549950544
"537",1973,"Middle quintile","Kazakhstan","dictatorship",0.0738255033557047
"538",1973,"Middle quintile","Kenya","dictatorship",0.10702875399361
"539",1973,"Middle quintile","Kyrgyzstan","dictatorship",0.0958904109589041
"540",1973,"Middle quintile","Madagascar","dictatorship",0.0700934579439252
"541",1973,"Middle quintile","Malawi","dictatorship",0.180555555555556
"542",1973,"Middle quintile","Mali","dictatorship",0.197472353870458
"543",1973,"Middle quintile","Morocco","dictatorship",0.11731843575419
"544",1973,"Middle quintile","Namibia","dictatorship",0.0981132075471698
"545",1973,"Middle quintile","Nicaragua","dictatorship",0.137566137566138
"546",1973,"Middle quintile","Niger","dictatorship",0.232876712328767
"547",1973,"Middle quintile","Nigeria","dictatorship",0.15625
"548",1973,"Middle quintile","Pakistan","democracy",0.120234604105572
"549",1973,"Middle quintile","Paraguay","dictatorship",0.0318725099601594
"550",1973,"Middle quintile","Peru","dictatorship",0.106646825396825
"551",1973,"Middle quintile","Philippines","dictatorship",0.0610859728506787
"552",1973,"Middle quintile","Rwanda","dictatorship",0.12012012012012
"553",1973,"Middle quintile","Senegal","dictatorship",0.166123778501629
"554",1973,"Middle quintile","South Africa","dictatorship",0.11284046692607
"555",1973,"Middle quintile","Togo","dictatorship",0.152173913043478
"556",1973,"Middle quintile","Turkey","democracy",0.117565698478562
"557",1973,"Middle quintile","Uganda","dictatorship",0.104693140794224
"558",1973,"Middle quintile","Uzbekistan","dictatorship",0.021505376344086
"559",1973,"Middle quintile","Zambia","dictatorship",0.109243697478992
"560",1973,"Middle quintile","Zimbabwe","dictatorship",0.0609756097560976
"561",1974,"Highest quintile","Armenia","dictatorship",0
"562",1974,"Highest quintile","Bangladesh","dictatorship",0.120980091883614
"563",1974,"Highest quintile","Benin","dictatorship",0.078125
"564",1974,"Highest quintile","Bolivia","dictatorship",0.0591133004926108
"565",1974,"Highest quintile","Brazil","dictatorship",0.0476190476190476
"566",1974,"Highest quintile","Burkina Faso","dictatorship",0.132404181184669
"567",1974,"Highest quintile","Cambodia","dictatorship",0.156862745098039
"568",1974,"Highest quintile","Cameroon","dictatorship",0.0272108843537415
"569",1974,"Highest quintile","Central African Republic","dictatorship",0.0294117647058824
"570",1974,"Highest quintile","Chad","dictatorship",0.145161290322581
"571",1974,"Highest quintile","Colombia","democracy",0.040133779264214
"572",1974,"Highest quintile","Cote d Ivoire","dictatorship",0.12
"573",1974,"Highest quintile","Dominican Republic","democracy",0.0504201680672269
"574",1974,"Highest quintile","Egypt","dictatorship",0.148484848484848
"575",1974,"Highest quintile","Ethiopia","dictatorship",0.0813148788927336
"576",1974,"Highest quintile","Gabon","dictatorship",0.105263157894737
"577",1974,"Highest quintile","Ghana","dictatorship",0.0697674418604651
"578",1974,"Highest quintile","Guatemala","democracy",0.0955882352941176
"579",1974,"Highest quintile","Guinea","dictatorship",0.0980392156862745
"580",1974,"Highest quintile","Haiti","dictatorship",0.241935483870968
"581",1974,"Highest quintile","India","democracy",0.0721349621873182
"582",1974,"Highest quintile","Indonesia","dictatorship",0.0486725663716814
"583",1974,"Highest quintile","Jordan","dictatorship",0.0609418282548476
"584",1974,"Highest quintile","Kazakhstan","dictatorship",0.0121951219512195
"585",1974,"Highest quintile","Kenya","dictatorship",0.0466321243523316
"586",1974,"Highest quintile","Kyrgyzstan","dictatorship",0.0526315789473684
"587",1974,"Highest quintile","Madagascar","dictatorship",0.0476190476190476
"588",1974,"Highest quintile","Malawi","dictatorship",0.132352941176471
"589",1974,"Highest quintile","Mali","dictatorship",0.158536585365854
"590",1974,"Highest quintile","Morocco","dictatorship",0.0909090909090909
"591",1974,"Highest quintile","Namibia","dictatorship",0.0793650793650794
"592",1974,"Highest quintile","Nicaragua","dictatorship",0.0625
"593",1974,"Highest quintile","Niger","dictatorship",0.0756302521008403
"594",1974,"Highest quintile","Nigeria","dictatorship",0.0796019900497512
"595",1974,"Highest quintile","Pakistan","democracy",0.073943661971831
"596",1974,"Highest quintile","Paraguay","dictatorship",0.0491803278688525
"597",1974,"Highest quintile","Peru","dictatorship",0.0514285714285714
"598",1974,"Highest quintile","Philippines","dictatorship",0.0512820512820513
"599",1974,"Highest quintile","Rwanda","dictatorship",0.119402985074627
"600",1974,"Highest quintile","Senegal","dictatorship",0.0945945945945946
"601",1974,"Highest quintile","South Africa","dictatorship",0.0289855072463768
"602",1974,"Highest quintile","Togo","dictatorship",0.0697674418604651
"603",1974,"Highest quintile","Turkey","democracy",0.0875
"604",1974,"Highest quintile","Uganda","dictatorship",0.0657894736842105
"605",1974,"Highest quintile","Uzbekistan","dictatorship",0.0677966101694915
"606",1974,"Highest quintile","Zambia","dictatorship",0.0515463917525773
"607",1974,"Highest quintile","Zimbabwe","dictatorship",0.0256410256410256
"608",1974,"Lowest quintile","Armenia","dictatorship",0.025974025974026
"609",1974,"Lowest quintile","Bangladesh","dictatorship",0.194492254733219
"610",1974,"Lowest quintile","Benin","dictatorship",0.2
"611",1974,"Lowest quintile","Bolivia","dictatorship",0.258992805755396
"612",1974,"Lowest quintile","Brazil","dictatorship",0.165644171779141
"613",1974,"Lowest quintile","Burkina Faso","dictatorship",0.18562874251497
"614",1974,"Lowest quintile","Cambodia","dictatorship",0.185185185185185
"615",1974,"Lowest quintile","Cameroon","dictatorship",0.1
"616",1974,"Lowest quintile","Central African Republic","dictatorship",0.161290322580645
"617",1974,"Lowest quintile","Chad","dictatorship",0.0897435897435897
"618",1974,"Lowest quintile","Colombia","democracy",0.0989583333333333
"619",1974,"Lowest quintile","Cote d Ivoire","dictatorship",0.0985915492957746
"620",1974,"Lowest quintile","Dominican Republic","democracy",0.0975609756097561
"621",1974,"Lowest quintile","Egypt","dictatorship",0.245045045045045
"622",1974,"Lowest quintile","Ethiopia","dictatorship",0.13986013986014
"623",1974,"Lowest quintile","Gabon","dictatorship",0.102941176470588
"624",1974,"Lowest quintile","Ghana","dictatorship",0.126666666666667
"625",1974,"Lowest quintile","Guatemala","democracy",0.129277566539924
"626",1974,"Lowest quintile","Guinea","dictatorship",0.365079365079365
